timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,RSI,SMA,EMA,Real Lower Band,Real Middle Band,Real Upper Band
2019-10-11,123.9200,124.0210,119.6039,121.6000,121.6000,22968550,0.0000,1.0000,52.3350,128.5882,113.7570,84.3120,114.2095,144.1070
2019-10-10,118.1200,121.7000,115.2800,116.1300,116.1300,25536400,0.0000,1.0000,47.6028,128.1731,112.4498,82.3630,115.5070,148.6510
2019-10-09,112.0100,118.2200,110.6900,117.7900,117.7900,28238400,0.0000,1.0000,48.9729,127.9171,111.8364,81.0793,117.0895,153.0997
2019-10-08,105.4300,109.5800,104.2600,108.0000,108.0000,13853100,0.0000,1.0000,39.4250,127.6765,110.8442,79.9596,118.6880,157.4164
2019-10-07,107.8000,110.6200,104.7100,106.2500,106.2500,21088500,0.0000,1.0000,37.4833,127.6191,111.3182,80.5758,120.4950,160.4142
2019-10-04,109.0500,109.2500,104.2700,106.7700,106.7700,20896900,0.0000,1.0000,37.8178,127.7031,112.1629,80.2041,123.2340,166.2639
2019-10-03,104.0100,109.2000,101.5500,108.8400,108.8400,22658700,0.0000,1.0000,39.1077,127.7055,113.0617,79.5660,126.3885,173.2110
2019-10-02,100.9100,105.0800,99.9800,102.6200,102.6200,14994800,0.0000,1.0000,32.7030,127.6819,113.7653,80.0412,129.2930,178.5448
2019-10-01,101.9600,105.5500,100.4000,102.4000,102.4000,16558600,0.0000,1.0000,32.4697,127.7279,115.6229,82.0763,132.6075,183.1387
2019-09-30,99.4000,103.0900,98.6900,101.7600,101.7600,13206900,0.0000,1.0000,31.8314,127.8519,117.8267,85.7426,135.3315,184.9204
2019-09-27,103.3300,103.7400,98.0800,99.7400,99.7400,17528300,0.0000,1.0000,29.8891,127.9537,120.5045,90.2675,137.8115,185.3555
2019-09-26,106.4900,106.9000,100.4500,103.3400,103.3400,15992900,0.0000,1.0000,31.3681,128.1393,123.9652,95.8828,140.3185,184.7542
2019-09-25,104.9200,107.2600,102.3100,106.3000,106.3000,20933300,0.0000,1.0000,32.5998,128.2593,127.4027,101.3467,142.4460,183.5453
2019-09-24,108.3900,110.3800,98.6510,103.5300,103.5300,37100500,0.0000,1.0000,30.2189,128.3721,130.9198,106.8596,144.4820,182.1044
2019-09-23,108.5500,111.7900,105.6810,107.3700,107.3700,28234400,0.0000,1.0000,31.6585,128.3883,135.4848,113.8235,146.4560,179.0885
2019-09-20,127.3900,127.4140,103.6200,108.0500,108.0500,64857700,0.0000,1.0000,31.9084,128.2903,140.1706,120.3103,147.9745,175.6387
2019-09-19,127.8100,134.8800,127.0000,133.7600,133.7600,25246400,0.0000,1.0000,44.1452,128.2201,145.5241,128.2579,149.5290,170.8001
2019-09-18,143.6000,145.7500,127.7900,129.8800,129.8800,38063700,0.0000,1.0000,40.9731,127.6149,147.4847,129.1188,149.7700,170.4212
2019-09-17,150.2500,152.3700,146.4200,150.5200,150.5200,11124100,0.0000,1.0000,56.9496,127.0853,150.4189,130.1076,149.9890,169.8704
2019-09-16,146.9700,152.8500,146.0300,149.5400,149.5400,11942200,0.0000,1.0000,56.1965,126.1399,150.4020,128.2834,149.2110,170.1386
2019-09-13,146.6600,148.7000,143.0800,147.5500,147.5500,9256500,0.0000,1.0000,54.7025,125.1113,150.5457,125.9128,148.2860,170.6592
2019-09-12,150.0000,152.7900,145.8200,147.7800,147.7800,14002000,0.0000,1.0000,54.9034,124.0305,151.0450,123.5354,147.3785,171.2216
2019-09-11,146.5500,149.9400,141.5550,149.7600,149.7600,18660100,0.0000,1.0000,56.5647,122.9359,151.5891,121.5780,146.5180,171.4580
2019-09-10,157.2200,158.8000,139.5300,144.1400,144.1400,34820500,0.0000,1.0000,52.8006,121.7681,151.8940,120.4420,145.7965,171.1510
2019-09-09,173.6000,176.5500,159.8000,161.0300,161.0300,23942100,0.0000,1.0000,69.6429,120.6969,153.1863,119.4633,145.3045,171.1457
2019-09-06,165.4700,170.9700,164.8500,169.8600,169.8600,14892300,0.0000,1.0000,82.4029,119.3409,151.8790,117.3382,143.5190,169.6998
2019-09-05,167.6900,169.4500,160.2800,166.9300,166.9300,23405600,0.0000,1.0000,81.3500,117.7897,148.8822,116.3053,141.1275,165.9498
2019-09-04,161.4900,169.7000,158.5520,168.9100,168.9100,28478400,0.0000,1.0000,84.5234,116.3161,145.8742,110.2250,137.8295,165.4340
2019-09-03,150.8600,157.2200,150.1800,156.8800,156.8800,12600800,0.0000,1.0000,80.1562,114.9385,142.0349,105.5177,134.3080,163.0983
2019-08-30,150.9800,153.2900,148.2850,151.3600,151.3600,10520600,0.0000,1.0000,77.4443,113.8523,139.5607,101.6101,131.5925,161.5749
2019-08-29,148.0000,150.1000,146.3600,149.8800,149.8800,10426000,0.0000,1.0000,76.6498,112.9231,137.5942,97.6196,129.0510,160.4824
2019-08-28,146.0800,147.4300,143.3000,145.8900,145.8900,9580200,0.0000,1.0000,74.3917,112.0553,135.5465,94.4086,126.5993,158.7899
2019-08-27,144.8900,147.7500,141.2100,147.0200,147.0200,19421100,0.0000,1.0000,76.3330,111.2253,133.8226,92.0369,124.4713,156.9056
2019-08-26,140.0800,145.0000,139.1400,143.0100,143.0100,11145900,0.0000,1.0000,74.1065,110.3617,131.6231,90.7334,122.4083,154.0831
2019-08-23,137.7600,143.3600,136.9500,137.7400,137.7400,11339300,0.0000,1.0000,70.7483,109.5419,129.7252,89.4696,120.5143,151.5589
2019-08-22,138.2500,139.4800,135.8500,139.1400,139.1400,6595700,0.0000,1.0000,73.0865,108.8865,128.3894,88.8639,119.1498,149.4356
2019-08-21,135.1200,140.4500,134.3400,138.5800,138.5800,8198400,0.0000,1.0000,72.7520,108.2009,126.5977,88.2632,117.5373,146.8113
2019-08-20,134.4900,137.9600,133.1500,134.2600,134.2600,6652600,0.0000,1.0000,70.0891,107.4333,124.6006,88.0921,115.9913,143.8904
2019-08-19,132.3400,135.8000,128.4000,134.9600,134.9600,9339800,0.0000,1.0000,71.1351,106.7603,122.9907,87.5517,114.5243,141.4968
2019-08-16,130.9996,131.9000,127.0600,131.0400,131.0400,6339800,0.0000,1.0000,68.7066,106.0985,120.9958,87.8278,113.2062,138.5847
2019-08-15,133.0000,133.9400,128.2700,129.4000,129.4000,9015800,0.0000,1.0000,67.6493,105.4827,119.3218,87.8578,111.9967,136.1357
2019-08-14,132.4500,134.3200,128.7600,130.5700,130.5700,11600700,0.0000,1.0000,69.1982,104.9289,117.6421,88.1801,110.9777,133.7754
2019-08-13,137.2000,142.1000,133.9600,135.3300,135.3300,20212900,0.0000,1.0000,75.7503,104.1895,115.4875,88.9642,109.9162,130.8683
2019-08-12,129.8600,136.5500,129.4300,134.3000,134.3000,19614300,0.0000,1.0000,75.2800,103.2771,112.1804,91.2777,108.7467,126.2158
2019-08-09,121.7400,128.1968,121.5370,125.3200,125.3200,14591500,0.0000,1.0000,70.6758,102.3991,108.4938,94.2303,107.2487,120.2672
2019-08-08,118.7000,123.4500,117.5600,122.0300,122.0300,27655500,0.0000,1.0000,68.6920,101.7595,105.6894,95.9321,106.1062,116.2804
2019-08-07,98.7000,103.8400,98.4800,100.9700,100.9700,13649100,0.0000,1.0000,47.6356,101.1549,102.9660,98.1443,105.2317,112.3192
2019-08-06,103.2300,105.1950,96.1600,98.4800,98.4800,11136200,0.0000,1.0000,43.4608,100.9121,103.2986,98.4928,105.3582,112.2237
2019-08-05,97.8700,102.7500,96.0000,102.5700,102.5700,7328700,0.0000,1.0000,49.4773,100.8581,104.1017,99.4238,105.6042,111.7847
2019-08-02,100.8400,102.9000,99.2900,100.5300,100.5300,4444500,0.0000,1.0000,46.0160,100.6063,104.3570,99.5178,105.6382,111.7587
2019-08-01,103.6600,105.6800,99.0000,100.8450,100.8450,5478400,0.0000,1.0000,46.4725,100.3561,104.9949,98.9205,105.5172,112.1140
2019-07-31,105.7600,107.5200,101.1000,103.3300,103.3300,5292200,0.0000,1.0000,50.1144,100.0918,105.6865,96.9378,105.1505,113.3632
2019-07-30,104.0000,106.7400,102.3856,105.7600,105.7600,4684800,0.0000,1.0000,53.9536,99.6918,106.0793,94.8890,104.6365,114.3840
2019-07-29,110.5500,111.8400,102.2200,105.1300,105.1300,10855500,0.0000,1.0000,53.0884,99.2572,106.1325,92.6082,103.9170,115.2258
2019-07-26,107.3800,111.5270,107.3800,110.4500,110.4500,6865400,0.0000,1.0000,62.2615,98.8202,106.2996,90.4988,103.1895,115.8802
2019-07-25,107.7200,109.5100,106.3000,106.8900,106.8900,5276800,0.0000,1.0000,57.7223,98.2780,105.6078,89.3908,102.3285,115.2662
2019-07-24,104.6800,108.1760,104.1100,107.6600,107.6600,6138600,0.0000,1.0000,59.1512,97.7968,105.3941,88.1377,101.5990,115.0603
2019-07-23,108.8900,110.6900,103.1600,104.9200,104.9200,9726900,0.0000,1.0000,55.5121,97.2326,105.0165,87.2504,100.8785,114.5066
2019-07-22,107.1300,109.2300,105.5900,108.6000,108.6000,5697700,0.0000,1.0000,62.4506,96.7892,105.0326,87.1298,100.6340,114.1382
2019-07-19,109.6013,110.3000,106.5200,106.8500,106.8500,6736200,0.0000,1.0000,60.2571,96.2806,104.4380,87.2919,100.3325,113.3731
2019-07-18,107.1000,110.5700,106.5700,109.0200,109.0200,9290500,0.0000,1.0000,64.6024,95.4420,104.0360,87.3627,100.2350,113.1073
2019-07-17,112.0117,112.7900,108.4400,109.3400,109.3400,11183900,0.0000,1.0000,65.2467,94.5498,103.2053,87.5378,100.1085,112.6792
2019-07-16,104.3500,113.4400,103.8580,111.9400,111.9400,21356600,0.0000,1.0000,70.5556,93.6780,102.1829,87.8444,99.8610,111.8776
2019-07-15,102.5000,104.3900,100.1500,104.3400,104.3400,6340000,0.0000,1.0000,62.2095,92.7396,100.5567,88.6057,99.4560,110.3063
2019-07-12,104.2200,105.4550,102.1200,102.4700,102.4700,7524200,0.0000,1.0000,59.5927,91.9406,99.9262,88.6526,99.3400,110.0274
2019-07-11,103.9000,104.9000,101.5600,104.5400,104.5400,9091800,0.0000,1.0000,64.1594,91.1650,99.5022,88.5775,99.4650,110.3525
2019-07-10,104.2800,105.8900,102.0900,103.5000,103.5000,8519300,0.0000,1.0000,62.8305,90.3460,98.6625,88.5628,99.4810,110.3992
2019-07-09,102.6700,104.4400,100.6200,103.4000,103.4000,10727300,0.0000,1.0000,62.7071,89.5416,97.8563,88.5470,99.3160,110.0850
